codigo,transecto,arv,nome.comum,nome.cient,familia,dap,tipo,pos.copa,luminosidade,morta,decomp,Hcom,Htot,raio.n,raio.s,raio.l,raio.o,data,utm.lest,utm.norte,vol,parc.area
CAU_A01,T07,144,capueiro,Rinorea guianensis,Violaceae,12.8,O,S,2,FALSE,NA,11.3,31.51,1.7,1.5,1.7,1.7,20120209,779055.9296,9585156.645,0.374053342,10000
CAU_A01,T07,145,matamata,Eschweilera parviflora,Lecythidaceae,23.1,O,S,2,FALSE,NA,24.79,33.06,3,2.3,1.7,4.3,20120209,779056.196,9585158.085,0.769526977,10000
CAU_A01,T07,152,jatereu,Lecythis idatimon,Lecythidaceae,13.1,O,S,3,FALSE,NA,11.87,22.68,2.4,1.7,3.3,2.4,20120209,779055.2687,9585197.728,0.386848314,10000
CAU_A01,T08,1,morta,NA,NA,33,O,NA,NA,TRUE,4,NA,2.08,NA,NA,NA,NA,20120206,779536.2074,9585149.514,NA,10000
CAU_A01,T08,2,morta,NA,NA,15.8,O,NA,NA,TRUE,4,NA,13.01,NA,NA,NA,NA,20120206,779536.7421,9585137.358,NA,10000
CAU_A01,T08,3,abiu cutite,NI,NI,11.4,O,S,3,FALSE,NA,6.98,10.68,1.7,1.9,2.4,2.2,20120206,779535.9107,9585135.507,0.295281237,10000
CAU_A01,T08,5,freijo branco,Cordia scabrifolia,Boraginaceae,27.8,O,S,2,FALSE,NA,14.87,22.17,1.8,2,1.7,1.3,20120206,779535.6634,9585123.835,0.774752073,10000
CAU_A01,T08,10,abiu cutite,NI,NI,24.2,O,S,2,FALSE,NA,12.29,18.9,1.8,2.9,2.5,1,20120206,779535.06,9585095.354,0.65285018,10000
CAU_A01,T08,15,jatereu,Lecythis idatimon,Lecythidaceae,11.7,O,S,2,FALSE,NA,7.97,14.21,1.8,3.5,1.3,3.1,20120206,779534.7237,9585079.48,0.313589963,10000
CAU_A01,T08,20,papuda,NI,NI,18.1,O,S,2,FALSE,NA,18.11,24.98,1.6,4,4,0.9,20120206,779534.0869,9585030.914,0.57295763,10000
CAU_A01,T08,30,arataciu,Sagotia racemosa,Euphorbiaceae,14.2,O,S,2,FALSE,NA,8.14,14.75,6.4,0.3,1,1.1,20120206,779532.963,9584996.372,0.370978569,10000
CAU_A01,T08,32,jatereu,Lecythis idatimon,Lecythidaceae,17.9,O,S,2,FALSE,NA,14.27,21.95,3.1,3.3,1.9,2.2,20120206,779533.4867,9584988.42,0.52978026,10000
CAU_A01,T08,33,seringueira,Hevea brasiliensis,Euphorbiaceae,11.5,O,S,2,FALSE,NA,5.46,8.07,1.3,1.6,1.9,1.1,20120206,779533.6569,9584987.015,0.277011758,10000
CAU_A01,T08,34,matamata,Eschweilera amazonica,Lecythidaceae,20.3,O,S,2,FALSE,NA,9.54,15.73,3.5,1.3,3,2.6,20120206,779532.8681,9584982.828,0.523738007,10000
CAU_A01,T08,41,capueiro,Rinorea guianensis,Violaceae,12.5,O,S,1,FALSE,NA,24.19,38.55,1.3,3.6,3.2,3.4,20120206,779532.7292,9584950.065,0.457205648,10000
CAU_A01,T08,43,breu vermelho,Protium hebetatum,Burseraceae,24.7,O,S,1,FALSE,NA,15.58,26.1,0.7,2.2,1,0.7,20120206,779532.3862,9584946.483,0.711366382,10000
CAU_A01,T08,44,jatereu,Lecythis idatimon,Lecythidaceae,10.2,O,S,2,FALSE,NA,6.88,11.97,0.7,2.5,1,2.2,20120206,779532.4777,9584939.808,0.267932325,10000
CAU_A01,T08,45,pintadinho,Poeppigia procera,Fabaceae,22,O,S,2,FALSE,NA,15.09,24.77,1.7,1.8,2.3,1.1,20120206,779532.6696,9584939.811,0.639778873,10000
CAU_A01,T08,49,morta,NA,NA,17.2,O,NA,NA,TRUE,4,NA,9.17,NA,NA,NA,NA,20120206,779532.6605,9584926.458,NA,10000
CAU_A01,T08,53,matamata,Eschweilera amazonica,Lecythidaceae,28.7,O,S,2,FALSE,NA,11.51,25.85,1.1,3.1,1,4,20120206,779533.9267,9584906.446,0.738753073,10000
CAU_A01,T08,60,abiurana,Pouteria gongrijpii,Sapotaceae,33.2,O,S,2,FALSE,NA,15.04,26.76,2.5,3.1,4,3.8,20120206,779533.4182,9584871.15,0.901700734,10000
CAU_A01,T08,64,inga,Inga marginata,Fabaceae,11.9,O,S,3,FALSE,NA,12.24,18.16,1,3,7,1.7,20120206,779534.6324,9584853.112,0.36017364,10000
CAU_A01,T08,66,cucutitiriba,Pouteria sp.,Sapotaceae,13.9,O,S,3,FALSE,NA,13.9,20.71,2,0.3,1.9,1,20120206,779535.2692,9584838.174,0.425537307,10000
CAU_A01,T08,76,burangica,Galipea trifoliata,Rutaceae,13.5,O,S,2,FALSE,NA,7.95,13.2,2.6,1.4,2.6,2.4,20120206,779537.4326,9584766.828,0.353196949,10000
CAU_A01,T08,78,axixa,Sterculia pruriens,Malvaceae,29,O,C,1,FALSE,NA,20.43,33.66,7,2,1,5,20120206,779537.0622,9584763.436,0.880012548,10000
CAU_A01,T08,79,matamata,Eschweilera amazonica,Lecythidaceae,26.4,O,S,2,FALSE,NA,17.55,20.12,1.7,1.9,2.7,2.3,20120206,779537.1834,9584760.063,0.778487271,10000
CAU_A01,T08,81,matamata,Eschweilera parviflora,Lecythidaceae,18.4,O,S,2,FALSE,NA,11.46,21.64,2,2.4,2.4,3.2,20120206,779537.9774,9584746.096,0.50874732,10000
CAU_A01,T08,85,morta,NA,NA,28.1,O,NA,NA,TRUE,3,NA,6.9,NA,NA,NA,NA,20120206,779539.2911,9584723.461,NA,10000
CAU_A01,T08,87,jatereu,Lecythis idatimon,Lecythidaceae,11,O,S,3,FALSE,NA,7.12,11.22,1.6,1.4,0,7.4,20120206,779538.9499,9584710.901,0.2882459,10000
CAU_A01,T08,88,morta,NA,NA,14.8,O,NA,NA,TRUE,4,NA,6.67,NA,NA,NA,NA,20120206,779539.828,9584708.52,NA,10000
CAU_A01,T08,92,matamata,Eschweilera parviflora,Lecythidaceae,23.5,O,S,1,FALSE,NA,13.5,25.64,1.7,1,1.2,0.8,20120206,779539.6253,9584692.104,0.654593276,10000
CAU_A01,T08,93,morta,NA,NA,32.3,O,NA,NA,TRUE,4,NA,18.18,NA,NA,NA,NA,20120206,779540.121,9584689.227,NA,10000
CAU_A01,T08,98,inga amarelo,Inga sp.,Fabaceae,14.9,O,S,2,FALSE,NA,11.93,23.13,2.2,2.7,2.4,3.2,20120206,779540.4912,9584668.006,0.431453498,10000
CAU_A01,T08,106,jatereu,Lecythis idatimon,Lecythidaceae,10,O,S,2,FALSE,NA,10.43,13.9,4,1.4,3,2.1,20120206,779541.0885,9584706.635,0.29730117,10000
CAU_A01,T08,108,ata preta,Annona sp.,Annonaceae,10.7,O,S,2,FALSE,NA,8.92,15.07,4.3,0.3,0.3,1.1,20120206,779540.5516,9584721.576,0.300667522,10000
CAU_A01,T08,110,jatereu,Lecythis idatimon,Lecythidaceae,13.4,O,S,2,FALSE,NA,15,20.41,5.2,0,2.6,1.9,20120206,779539.6522,9584727.335,0.421908318,10000
CAU_A01,T08,115,matamata,Eschweilera amazonica,Lecythidaceae,17.8,O,S,3,FALSE,NA,14.9,18.8,1.3,2.2,2.3,1,20120206,779538.1069,9584773.126,0.533947103,10000
CAU_A01,T08,122,matamata,Eschweilera amazonica,Lecythidaceae,19.1,O,S,2,FALSE,NA,14.79,23.1,2.4,2,1.9,2.6,20120206,779537.2611,9584813.151,0.565152961,10000
CAU_A01,T08,125,matamata,Eschweilera amazonica,Lecythidaceae,14.6,O,S,2,FALSE,NA,4.68,9.49,0.5,1.4,0.8,0.4,20120206,779536.8801,9584823.754,0.323429086,10000
CAU_A01,T08,135,jatereu,Lecythis idatimon,Lecythidaceae,19.5,O,S,3,FALSE,NA,11.31,17.17,3.4,1.6,2.4,2.3,20120206,779533.9953,9584901.44,0.532024256,10000
CAU_A01,T08,142,capueiro,Rinorea guianensis,Violaceae,17.8,O,S,3,FALSE,NA,15.13,23.34,3.5,4.2,2.3,3.2,20120206,779534.5725,9584931.73,0.536322591,10000
CAU_A01,T08,149,matamata,Eschweilera amazonica,Lecythidaceae,18,O,E,1,FALSE,NA,8.67,14.4,4.2,3.7,4.4,3.2,20120206,779534.3014,9584951.517,0.460688804,10000
CAU_A01,T08,157,matamata,Eschweilera parviflora,Lecythidaceae,13.6,O,S,2,FALSE,NA,11.66,18.88,1.7,1.2,0.4,2.3,20120206,779535.0652,9585001.933,0.397098249,10000
CAU_A01,T08,160,uxirana,Sacoglottis guianensis,Humiriaceae,25.6,O,S,2,FALSE,NA,11.89,19.04,5.7,2.2,2.6,2.4,20120206,779535.3916,9585017.341,0.677757411,10000
CAU_A01,T08,164,freijo branco,Cordia scabrifolia,Boraginaceae,33.5,O,C,2,FALSE,NA,22.16,33.92,2.4,3.9,0.4,4.6,20120206,779535.2163,9585032.292,1.016499033,10000
CAU_A01,T08,165,abiurana casca fina,Pouteria retinervis,Sapotaceae,11.7,O,S,3,FALSE,NA,11.84,20.14,4.3,3,2.6,3.6,20120206,779535.246,9585033.692,0.351701871,10000
CAU_A01,T08,168,balsamo,Myroxylon peruiferum,Fabaceae,13.3,O,S,3,FALSE,NA,7.57,12.86,1.8,2.6,3.3,1,20120206,779535.134,9585042.57,0.343899975,10000
CAU_A01,T08,169,capueiro,Rinorea guianensis,Violaceae,21.7,O,S,2,FALSE,NA,16.34,22.46,1.1,1.2,1.4,7.9,20120206,779535.1725,9585049.108,0.64723093,10000
CAU_A01,T08,170,matamata,Eschweilera amazonica,Lecythidaceae,26.1,O,S,1,FALSE,NA,13.39,24.32,0.8,3.3,0.6,4.1,20120206,779536.1434,9585052.825,0.712938159,10000
CAU_A01,T08,177,parajuba,Manilkara bidentata,Sapotaceae,17.9,O,S,3,FALSE,NA,14.16,22.61,1,2.2,0.4,2.4,20120206,779536.233,9585089.724,0.528593572,10000
CAU_A01,T09,3,inga,Inga marginata,Fabaceae,27.2,O,S,1,FALSE,NA,11.82,20.85,4,3.3,3,3.5,20120203,780487.0129,9585155.939,0.7117847,10000
CAU_A01,T09,11,jarana,Lecythis lurida,Lecythidaceae,20.3,O,S,2,FALSE,NA,13.86,23.75,1.6,5.2,3.7,1.8,20120203,780489.5111,9585095.194,0.583608895,10000
CAU_A01,T09,12,morta,NA,NA,10.9,O,NA,NA,TRUE,4,NA,12.32,NA,NA,NA,NA,20120203,780490.5715,9585088.685,NA,10000
CAU_A01,T09,20,andiroba,Carapa guianensis,Meliaceae,19,O,S,2,FALSE,NA,12.56,19.7,4.1,3.3,10,1.5,20120203,780492.6085,9585039.154,0.536649686,10000
CAU_A01,T09,24,arataciu,Sagotia racemosa,Euphorbiaceae,10.5,O,S,2,FALSE,NA,9.35,13.82,0.8,2.6,1.1,4.1,20120203,780492.9391,9585021.382,0.300026158,10000
CAU_A01,T09,28,jatereu,Lecythis idatimon,Lecythidaceae,19,O,S,3,FALSE,NA,19.29,31.52,5.8,5.6,4.7,6.2,20120203,780493.8961,9585007.848,0.60770191,10000
CAU_A01,T09,36,jatereu,Lecythis idatimon,Lecythidaceae,12.5,O,S,2,FALSE,NA,13.14,17.86,3,3.8,4,2.1,20120203,780494.4784,9584948.557,0.383094755,10000
CAU_A01,T09,39,matamata,Eschweilera parviflora,Lecythidaceae,20.8,O,S,2,FALSE,NA,15.17,23.04,1.8,3.6,2.7,3.5,20120203,780494.2367,9584936.147,0.611399267,10000
CAU_A01,T09,42,jatereu,Lecythis idatimon,Lecythidaceae,24,O,C,1,FALSE,NA,22.94,29.18,6,0,1.9,2,20120203,780494.4795,9584898.911,0.776862205,10000
CAU_A01,T09,43,morta,NA,NA,24.6,O,NA,NA,TRUE,4,NA,4.31,NA,NA,NA,NA,20120203,780494.0099,9584879.52,NA,10000
CAU_A01,T09,45,uxi,Endopleura uchi,Humiriaceae,14.4,O,C,2,FALSE,NA,10.2,20.73,1.5,2.8,2.1,1.8,20120203,780493.9798,9584872.022,0.400701018,10000
CAU_A01,T09,46,matamata,Eschweilera parviflora,Lecythidaceae,14.3,O,S,2,FALSE,NA,7.81,9.3,0.5,1.2,0.6,0.7,20120203,780494.9246,9584867.143,0.368713459,10000
CAU_A01,T09,52,ingarana,Inga sp.,Fabaceae,18.5,O,S,2,FALSE,NA,10.3,13.52,3.5,2.8,2.5,1.2,20120203,780495.2173,9584838.379,0.495495476,10000
CAU_A01,T09,57,capueiro,Rinorea guianensis,Violaceae,11.5,O,S,1,FALSE,NA,7.99,12.01,1.3,1.2,1.4,1.2,20120203,780497.1544,9584813.041,0.309325511,10000
CAU_A01,T09,58,joao-mole,Neea oppositifolia,Nyctaginaceae,13.3,O,S,3,FALSE,NA,6.41,9.44,0.7,1,0.1,6,20120203,780497.0889,9584802.487,0.327716668,10000
CAU_A01,T09,64,muirapiranga,Brosimum rubescens,Moraceae,17,O,S,2,FALSE,NA,10.88,17.17,2.8,3,2.5,1,20120203,780498.7692,9584752.199,0.469056198,10000
CAU_A01,T09,67,capueiro,Rinorea guianensis,Violaceae,11,O,S,2,FALSE,NA,7.72,12.07,2.7,2.9,3,1.4,20120203,780499.6332,9584738.326,0.29508388,10000
CAU_A01,T09,71,macaranduba,Manilkara huberi,Sapotaceae,20.2,O,S,2,FALSE,NA,16.07,20.93,1.5,0.5,1.6,1,20120203,780501.022,9584719.2,0.606663733,10000
CAU_A01,T09,72,capueiro,Rinorea guianensis,Violaceae,12.5,O,S,2,FALSE,NA,NA,9.66,1.9,1.3,1.5,1.5,20120203,780500.1899,9584717.727,NA,10000
CAU_A01,T09,74,capueiro,Rinorea guianensis,Violaceae,21.1,O,S,2,FALSE,NA,14.94,20.21,1,4.5,0,6,20120203,780502.2664,9584691.435,0.616031473,10000
CAU_A01,T09,76,jatereu,Lecythis idatimon,Lecythidaceae,20.3,O,S,2,FALSE,NA,14.41,22.27,4.4,0.3,1.9,2.3,20120203,780501.7094,9584680.861,0.590227616,10000
CAU_A01,T09,80,capueiro,Rinorea guianensis,Violaceae,15.3,O,S,3,FALSE,NA,11.16,17.92,2.2,3.7,1.8,3.4,20120203,780502.5107,9584700.078,0.432671414,10000
CAU_A01,T09,90,angelim vermelho,Dinizia excelsa,Fabaceae,15,O,S,2,FALSE,NA,10.25,15.35,1.3,1.8,0,2.6,20120203,780499.3262,9584762.773,0.415203968,10000
CAU_A01,T09,95,jatereu,Lecythis idatimon,Lecythidaceae,13.2,O,S,2,FALSE,NA,6.5,10.75,1,2,2.1,1.9,20120203,780499.1179,9584784.826,0.326973317,10000
CAU_A01,T09,102,murta,Strychnos subcordata,Loganiaceae,14.1,O,S,1,FALSE,NA,8.49,13.4,2.5,1,1.6,1.4,20120203,780497.5351,9584830.322,0.373319306,10000
CAU_A01,T09,106,breu branco,Protium paniculatum,Burseraceae,12,O,S,2,FALSE,NA,13.57,17.45,2.2,1.8,2.5,2,20120203,780495.9951,9584850.881,0.373708609,10000
CAU_A01,T09,111,barrote,Tetragastris altissima,Burseraceae,24,O,S,2,FALSE,NA,16.24,25.06,3,2.2,3.1,3.9,20120203,780495.9835,9584876.927,0.702867968,10000
CAU_A01,T09,115,envira,Xylopia sp.,Annonaceae,26.3,O,S,2,FALSE,NA,18.01,24.66,4.4,1.5,2.9,1.8,20120203,780496.1596,9584920.883,0.781860825,10000
CAU_A01,T09,117,uxi,Endopleura uchi,Humiriaceae,28.6,O,C,1,FALSE,NA,22.59,29.52,1.8,2.8,3.9,2.3,20120203,780496.2082,9584933.036,0.895557036,10000
CAU_A01,T09,120,morta,NA,NA,10.5,O,NA,NA,TRUE,4,NA,1.9,NA,NA,NA,NA,20120203,780495.8074,9584955.792,NA,10000
CAU_A01,T09,131,abiurana,Pouteria gongrijpii,Sapotaceae,13.3,O,S,3,FALSE,NA,12.71,16.59,4,2.7,2.8,3.1,20120203,780495.2605,9584986.841,0.399621356,10000
CAU_A01,T09,134,angelim rajado,Zygia racemosa,Fabaceae,10.3,O,S,3,FALSE,NA,11.93,17.62,1.1,1.1,1,1,20120203,780494.1843,9585013.008,0.316841878,10000
CAU_A01,T09,135,barrote,Tetragastris altissima,Burseraceae,33.7,O,S,3,FALSE,NA,22.05,25.34,3.7,3.1,6,4.4,20120203,780494.1766,9585008.327,1.020099347,10000
CAU_A01,T09,136,abiurana,Pouteria gongrijpii,Sapotaceae,21.5,O,C,2,FALSE,NA,20.55,29.37,3.1,1.2,0.5,1,20120203,780493.9268,9585014.402,0.686353174,10000
CAU_A01,T09,137,barrote,Tetragastris altissima,Burseraceae,31,O,C,2,FALSE,NA,21.67,27.72,3.8,5.4,3,2.3,20120203,780493.8499,9585016.271,0.946510608,10000
CAU_A01,T09,139,jatereu,Lecythis idatimon,Lecythidaceae,10.6,O,S,2,FALSE,NA,12.8,16.33,2.7,2.9,1,3.3,20120203,780494.4529,9585023.316,0.33122881,10000
CAU_A01,T09,141,tento,Ormosia coccinea,Fabaceae,30.2,O,S,2,FALSE,NA,12.86,24.23,7.3,4.9,4.7,4.4,20120203,780493.1773,9585032.625,0.796084373,10000
CAU_A01,T09,142,morta,NA,NA,19.1,O,NA,NA,TRUE,4,NA,9.83,NA,NA,NA,NA,20120203,780492.9083,9585039.167,NA,10000
CAU_A01,T09,144,iperana,Eperua bijuga,Fabaceae,24.5,O,S,3,FALSE,NA,18.35,24.54,3.9,3.5,4.1,5.7,20120203,780492.7084,9585051.328,0.740858799,10000
CAU_A01,T09,147,andirobarana,Guarea guidonia,Meliaceae,16.6,O,S,3,FALSE,NA,9.34,12.03,1.8,1.9,2.1,2.3,20120203,780492.4931,9585066.297,0.43991594,10000
CAU_A01,T09,148,jatereu,Lecythis idatimon,Lecythidaceae,19.9,O,S,3,FALSE,NA,18.15,20.9,2.9,1.1,2.2,2.7,20120203,780491.3017,9585083.098,0.620629238,10000
CAU_A01,T09,150,jarana,Lecythis lurida,Lecythidaceae,14.2,O,S,3,FALSE,NA,15.42,20.16,0.8,1.8,2.3,1,20120203,780491.1095,9585087.771,0.446429831,10000
CAU_A01,T09,153,morta,NA,NA,32.5,O,NA,NA,TRUE,2,NA,12.19,NA,NA,NA,NA,20120203,780491.3589,9585098.547,NA,10000
CAU_A01,T09,161,jatereu,Lecythis idatimon,Lecythidaceae,12.5,O,S,2,FALSE,NA,7.91,10.98,1.7,2,1.5,1.1,20120203,780489.7255,9585138.264,0.330698028,10000
CAU_A01,T10,4,jatereu,Lecythis idatimon,Lecythidaceae,11.1,O,S,2,FALSE,NA,7.52,14.22,1.5,2.5,1.9,2.4,20120207,778631.6758,9583628.631,0.295072518,10000
CAU_A01,T10,5,jatereu,Lecythis idatimon,Lecythidaceae,15.2,O,S,2,FALSE,NA,11.05,22.35,2.3,2.7,1.8,1,20120207,778631.4422,9583638.257,0.429071888,10000
CAU_A01,T10,6,capueiro,Rinorea guianensis,Violaceae,10.5,O,S,2,FALSE,NA,13.92,19.78,0.7,3.3,0.9,1.5,20120207,778631.8391,9583649.308,0.336699428,10000
CAU_A01,T10,7,abiurana,Pouteria gongrijpii,Sapotaceae,17.6,O,S,2,FALSE,NA,12.6,20.85,2.3,2.3,0.7,1.8,20120207,778631.7038,9583651.716,0.503840896,10000
CAU_A01,T10,8,macucu,Licania guianensis,Chrysobalanaceae,14.7,O,S,1,FALSE,NA,8.81,16.58,0.3,2.3,0.3,0.4,20120207,778632.2652,9583665.168,0.390725181,10000
CAU_A01,T10,15,abiurana,Pouteria gongrijpii,Sapotaceae,11.6,O,S,2,FALSE,NA,6.15,10.88,2.1,1.4,3.1,1.3,20120207,778633.2503,9583720.45,0.288814866,10000
CAU_A01,T10,16,jarana,Lecythis lurida,Lecythidaceae,20.6,O,S,2,FALSE,NA,11.16,24.18,3.2,1.4,2.3,2.6,20120207,778633.7151,9583737.752,0.554857009,10000
CAU_A01,T10,17,inhare,Helicostylis sp.,Moraceae,13.8,O,S,2,FALSE,NA,16.47,17.84,0.8,0.7,1.5,0.8,20120207,778633.8151,9583737.749,0.444290055,10000
CAU_A01,T10,21,jatereu,Lecythis idatimon,Lecythidaceae,13.4,O,S,2,FALSE,NA,10.8,17.89,0.7,1.1,0.7,2,20120207,778634.167,9583754.573,0.383596691,10000
CAU_A01,T10,25,capueiro,Rinorea guianensis,Violaceae,13.9,O,S,2,FALSE,NA,7.36,13.54,1.3,1.5,1.1,1.6,20120207,778635.3944,9583767.044,0.3539294,10000
CAU_A01,T10,27,jatereu,Lecythis idatimon,Lecythidaceae,18.8,O,S,1,FALSE,NA,12.52,19.43,3,1.6,1.6,1.5,20120207,778634.7048,9583783.219,0.531430224,10000
CAU_A01,T10,31,matamata,Eschweilera parviflora,Lecythidaceae,16.7,O,S,3,FALSE,NA,13.65,19.96,4.2,0.7,0.8,1.8,20120207,778635.0456,9583800.732,0.493518891,10000
CAU_A01,T10,33,jatereu,Lecythis idatimon,Lecythidaceae,10.4,O,S,3,FALSE,NA,9.41,26.02,1.8,0.9,1.1,1.1,20120207,778634.878,9583806.053,0.298187027,10000
CAU_A01,T10,35,abiurana,Pouteria gongrijpii,Sapotaceae,11.3,O,S,1,FALSE,NA,6.82,11,1.1,0.2,1.1,0.1,20120207,778633.8397,9583826.565,0.291150518,10000
CAU_A01,T10,39,jatereu,Lecythis idatimon,Lecythidaceae,24.8,O,S,2,FALSE,NA,12.53,19.04,2.4,2,4.1,0.6,20120207,778633.6089,9583846.343,0.67010382,10000
CAU_A01,T10,44,ucuuba,Virola michelii,Myristicaceae,26.7,O,S,2,FALSE,NA,12.48,21.22,4,1.8,3.1,1.6,20120207,778633.3535,9583854.451,0.711948553,10000
CAU_A01,T10,45,goiabao,Pradosia cochlearia,Sapotaceae,22.7,O,S,2,FALSE,NA,13.19,20.45,2.4,2,2.3,0.9,20120207,778632.3141,9583855.94,0.631639165,10000
CAU_A01,T10,47,iperana,Eperua bijuga,Fabaceae,10.9,O,S,2,FALSE,NA,6.56,14.43,1.2,1.8,1.1,1.1,20120207,778631.8074,9583875.202,0.279342431,10000
CAU_A01,T10,55,cucutitiriba,Pouteria sp.,Sapotaceae,20,O,S,2,FALSE,NA,13.81,22.1,3,0.7,1.8,1.4,20120207,778631.836,9583905.746,0.575784351,10000
CAU_A01,T10,66,matamata,Eschweilera parviflora,Lecythidaceae,25.2,O,S,1,FALSE,NA,14.45,23.12,4.3,5.9,6.2,4.4,20120207,778633.5042,9583982.491,0.707775874,10000
CAU_A01,T10,68,jatereu,Lecythis idatimon,Lecythidaceae,11.8,O,S,2,FALSE,NA,7.51,11.6,2.4,1.7,1.2,1.7,20120207,778633.7913,9583986.75,0.310435374,10000
CAU_A01,T10,76,angelim rajado,Zygia racemosa,Fabaceae,11.4,O,S,3,FALSE,NA,7.04,14.1,1.6,2,1,1.2,20120207,778634.7562,9584038.864,0.29601455,10000
CAU_A01,T10,78,inga,Inga marginata,Fabaceae,16.6,O,S,2,FALSE,NA,9.02,14.25,4,2.6,4.1,0.9,20120207,778634.7983,9584050.712,0.435494044,10000
CAU_A01,T10,79,breu branco,Protium paniculatum,Burseraceae,17.2,O,S,2,FALSE,NA,8.8,13.42,2.3,1.9,3,1.2,20120207,778635.9643,9584059.219,0.445420098,10000
CAU_A01,T10,81,macucu,Licania guianensis,Chrysobalanaceae,21.3,O,C,1,FALSE,NA,18.26,29.52,0.3,4.7,0.6,2.6,20120207,778635.3015,9584060.655,0.658088264,10000
CAU_A01,T10,86,capueiro,Rinorea guianensis,Violaceae,23.3,O,S,2,FALSE,NA,14.69,22.3,3.8,3.6,4.8,2.8,20120207,778633.4193,9584031.783,0.666038242,10000
CAU_A01,T10,97,matamata,Eschweilera parviflora,Lecythidaceae,23.1,O,S,2,FALSE,NA,12.55,19.65,1.8,0.4,3.7,2.3,20120207,778631.2024,9583923.295,0.631761574,10000
CAU_A01,T10,99,abiurana,Pouteria gongrijpii,Sapotaceae,18.5,O,S,1,FALSE,NA,10.62,20.76,2.1,2.3,1.3,3.3,20120207,778631.9812,9583912.852,0.49990811,10000
CAU_A01,T10,100,tento,Ormosia grossa,Fabaceae,10.1,O,S,2,FALSE,NA,7.3,9.61,5.2,0.2,0.3,0.8,20120207,778631.8069,9583904.325,0.270336377,10000
CAU_A01,T10,103,jatereu,Lecythis idatimon,Lecythidaceae,24.9,O,S,2,FALSE,NA,20.28,30.24,0.9,7.8,1.4,3.3,20120207,778631.3681,9583887.745,0.773041836,10000
CAU_A01,T10,104,jatereu,Lecythis idatimon,Lecythidaceae,12.2,O,S,2,FALSE,NA,5.89,11.6,1.9,2.3,3.4,1.9,20120207,778630.6122,9583878.461,0.297507923,10000
CAU_A01,T10,107,axixa,Sterculia pruriens,Malvaceae,22.9,O,S,2,FALSE,NA,13.2,25.74,4.2,3.6,3.4,3.1,20120207,778631.0432,9583864.778,0.636429377,10000
CAU_A01,T10,109,capueiro,Rinorea guianensis,Violaceae,13.5,O,S,2,FALSE,NA,9.86,15.53,4.4,3,2.7,2.4,20120207,778631.8223,9583855.671,0.375936847,10000
CAU_A01,T10,110,pintadinho,Poeppigia procera,Fabaceae,26.4,O,S,2,FALSE,NA,1.74,17.04,1.7,0.2,9.6,0.6,20120207,778631.7456,9583842.479,0.398459228,10000
CAU_A01,T10,111,cucutitiriba,Pouteria sp.,Sapotaceae,15.6,O,S,3,FALSE,NA,8.1,13.26,1.8,2.7,0.6,4.8,20120207,778632.0093,9583840.205,0.400754171,10000
CAU_A01,T10,112,jarana,Lecythis lurida,Lecythidaceae,17.5,O,S,2,FALSE,NA,16.82,23.3,0,3.1,3.7,0.5,20120207,778632.1093,9583840.208,0.545229596,10000
CAU_A01,T10,115,capueiro,Rinorea guianensis,Violaceae,10.2,O,S,3,FALSE,NA,15.1,25.15,2.5,1.9,3.9,1.9,20120207,778633.0786,9583800.162,0.336476842,10000
CAU_A01,T10,117,capueiro,Rinorea guianensis,Violaceae,16.4,O,S,3,FALSE,NA,8.88,21.15,1.8,1.2,2.1,1.1,20120207,778634.2856,9583793.352,0.429152181,10000
CAU_A01,T10,120,jatereu,Lecythis idatimon,Lecythidaceae,14.1,O,S,2,FALSE,NA,3.61,10.01,1.9,1.7,0.8,4.7,20120207,778634.2479,9583761.304,0.291375675,10000
CAU_A01,T10,123,jatereu,Lecythis idatimon,Lecythidaceae,11.3,O,S,2,FALSE,NA,8.75,12.07,2.2,1.1,0.8,2.2,20120207,778632.6106,9583737.3,0.312953215,10000
CAU_A01,T10,129,matamata,Eschweilera amazonica,Lecythidaceae,29.8,O,S,1,FALSE,NA,14.28,23.62,1.8,3.6,1.4,2.2,20120207,778631.823,9583707.984,0.811518242,10000
CAU_A01,T10,132,papo-de-mutum,Lacunaria jenmanii,Ochnaceae,16.5,O,S,2,FALSE,NA,11.19,19.42,4,3.1,3.1,2.7,20120207,778630.4672,9583657.521,0.46123123,10000
CAU_A01,T10,134,capueiro,Rinorea guianensis,Violaceae,11.4,O,S,2,FALSE,NA,15.09,20.6,1.4,1.8,1.2,2.8,20120207,778630.2477,9583649.35,0.369204045,10000
CAU_A01,T10,139,jatereu,Lecythis idatimon,Lecythidaceae,14.8,O,S,1,FALSE,NA,11.47,23.68,2.3,1.5,2.1,1.4,20120207,778629.9548,9583608.959,0.424169698,10000
CAU_A01,T10,140,bacaba,Oenocarpus bacaba,Arecaceae,21.5,P,NA,NA,FALSE,NA,17.13,21.07,3.5,6.2,5.1,4.8,20120207,778628.9823,9583602.252,0.65108646,10000
CAU_A01,T11,7,acariquara,Minquartia guianensis,Olacaceae,16.4,O,C,2,FALSE,NA,13.6,20.33,1.5,1.8,2,1.1,20120203,779265.5688,9584148.249,0.485577413,10000
CAU_A01,T11,10,abiu cutite,NI,NI,12.5,O,S,1,FALSE,NA,12.48,20,1.9,3.7,2.1,2.2,20120203,779285.4323,9584148.897,0.377416201,10000
